city,date,demand_mean,demand_min,demand_max,demand_sum,demand_std,temperature_mean,temperature_min,temperature_max,temperature_std,humidity_mean,humidity_min,humidity_max,windSpeed_mean,windSpeed_max
philadelphia,2018-08-19,4342.5,4342.5,4342.5,4342.5,,70.02,70.02,70.02,,85.0,85.0,85.0,5.17,5.17
philadelphia,2018-08-20,4342.5,4342.5,4342.5,4342.5,,67.72,67.72,67.72,,91.0,91.0,91.0,3.85,3.85
philadelphia,2018-08-23,4342.5,4342.5,4342.5,4342.5,,82.38,82.38,82.38,,53.0,53.0,53.0,8.21,8.21
philadelphia,2018-08-26,4342.5,4342.5,4342.5,4342.5,,63.93,63.93,63.93,,92.0,92.0,92.0,1.3,1.3
philadelphia,2018-08-27,4342.5,4342.5,4342.5,4342.5,,84.98,84.98,84.98,,64.0,64.0,64.0,3.42,3.42
philadelphia,2018-08-28,4342.5,4342.5,4342.5,4342.5,,76.9,76.9,76.9,,90.0,90.0,90.0,2.09,2.09
philadelphia,2018-08-29,4342.5,4342.5,4342.5,4342.5,,79.57,79.57,79.57,,91.0,91.0,91.0,4.91,4.91
philadelphia,2018-08-30,4342.5,4342.5,4342.5,4342.5,,77.99,77.99,77.99,,83.0,83.0,83.0,5.05,5.05
philadelphia,2018-09-01,4342.5,4342.5,4342.5,4342.5,,69.76,69.76,69.76,,87.0,87.0,87.0,3.87,3.87
philadelphia,2018-09-02,4342.5,4342.5,4342.5,4342.5,,69.18,69.18,69.18,,91.0,91.0,91.0,2.01,2.01
philadelphia,2018-09-03,4342.5,4342.5,4342.5,8685.0,0.0,76.865,75.24,78.49,2.2980970388562794,88.5,84.0,93.0,2.485,3.94
philadelphia,2018-09-04,4342.5,4342.5,4342.5,4342.5,,90.51,90.51,90.51,,56.00000000000001,56.00000000000001,56.00000000000001,3.98,3.98
philadelphia,2018-09-05,4342.5,4342.5,4342.5,8685.0,0.0,79.38,78.16,80.6,1.7253405460951743,82.0,78.0,86.0,1.805,1.9
philadelphia,2018-09-09,4342.5,4342.5,4342.5,4342.5,,59.27,59.27,59.27,,89.0,89.0,89.0,8.34,8.34
philadelphia,2018-09-10,4342.5,4342.5,4342.5,13027.5,0.0,59.79,59.37,60.26,0.4471017781221632,92.66666666666667,90.0,94.0,8.476666666666667,9.71
philadelphia,2018-09-12,4342.5,4342.5,4342.5,8685.0,0.0,73.495,71.82,75.17,2.3688077169749353,97.0,97.0,97.0,2.115,2.71
philadelphia,2018-09-13,4342.5,4342.5,4342.5,4342.5,,75.0,75.0,75.0,,96.0,96.0,96.0,3.11,3.11
philadelphia,2018-09-14,4342.5,4342.5,4342.5,13027.5,0.0,70.56333333333333,68.26,73.73,2.835354181285528,90.33333333333333,84.0,94.0,5.956666666666667,6.36
philadelphia,2018-09-15,4342.5,4342.5,4342.5,13027.5,0.0,72.74,68.45,76.5,4.051086274075139,81.66666666666667,72.0,87.0,5.286666666666666,6.14
philadelphia,2018-09-17,4342.5,4342.5,4342.5,4342.5,,64.72,64.72,64.72,,93.0,93.0,93.0,1.12,1.12
philadelphia,2018-09-18,4455.0,4455.0,4455.0,4455.0,,76.79,76.79,76.79,,88.0,88.0,88.0,4.66,4.66
philadelphia,2018-09-19,4157.0,4157.0,4157.0,4157.0,,75.62,75.62,75.62,,91.0,91.0,91.0,6.59,6.59
philadelphia,2018-09-20,5202.0,5202.0,5202.0,5202.0,,67.18,67.18,67.18,,87.0,87.0,87.0,4.82,4.82
philadelphia,2018-09-21,4168.666666666667,3503.0,4559.0,12506.0,579.3447448051404,69.89333333333333,66.0,74.88,4.5398384699604994,76.0,68.0,82.0,5.243333333333333,6.56
philadelphia,2018-09-23,3127.0,3127.0,3127.0,3127.0,,65.05,65.05,65.05,,67.0,67.0,67.0,5.64,5.64
philadelphia,2018-09-25,4643.0,4488.0,4798.0,9286.0,219.20310216782974,61.965,61.45,62.48,0.7283199846221422,94.0,92.0,96.0,9.600000000000001,10.39
philadelphia,2018-09-26,6057.0,6057.0,6057.0,6057.0,,71.58,71.58,71.58,,100.0,100.0,100.0,3.03,3.03
philadelphia,2018-09-27,4410.0,4410.0,4410.0,4410.0,,70.89,70.89,70.89,,45.0,45.0,45.0,5.14,5.14
philadelphia,2018-09-29,4186.0,4186.0,4186.0,4186.0,,56.82,56.82,56.82,,96.0,96.0,96.0,2.49,2.49
philadelphia,2018-09-30,3555.0,3555.0,3555.0,3555.0,,59.19,59.19,59.19,,88.0,88.0,88.0,2.92,2.92
philadelphia,2018-10-01,3394.0,3394.0,3394.0,3394.0,,76.19,76.19,76.19,,43.0,43.0,43.0,3.38,3.38
philadelphia,2018-10-02,5190.0,4563.0,5517.0,15570.0,543.1657205678576,72.84333333333333,68.68,76.71,4.023211818104194,80.66666666666667,73.0,91.0,6.55,8.27
philadelphia,2018-10-03,3894.0,3552.0,4236.0,7788.0,483.6610383315985,75.85499999999999,73.94,77.77,2.7082189719444707,82.0,76.0,88.0,7.3,7.84
philadelphia,2018-10-04,4317.0,4317.0,4317.0,4317.0,,64.38,64.38,64.38,,88.0,88.0,88.0,2.2,2.2
philadelphia,2018-10-07,4824.0,4824.0,4824.0,4824.0,,69.55,69.55,69.55,,96.0,96.0,96.0,4.28,4.28
philadelphia,2018-10-08,5082.0,5082.0,5082.0,5082.0,,67.07,67.07,67.07,,100.0,100.0,100.0,1.76,1.76
philadelphia,2018-10-09,5303.5,4897.0,5710.0,10607.0,574.8778131046631,69.545,69.25,69.84,0.41719300090006545,99.0,99.0,99.0,2.785,3.83
philadelphia,2018-10-11,4124.0,4124.0,4124.0,4124.0,,81.93,81.93,81.93,,65.0,65.0,65.0,6.88,6.88
philadelphia,2018-10-12,3935.0,3935.0,3935.0,3935.0,,71.97,71.97,71.97,,99.0,99.0,99.0,3.83,3.83
philadelphia,2018-10-14,3811.0,3811.0,3811.0,3811.0,,46.82,46.82,46.82,,86.0,86.0,86.0,1.6,1.6
philadelphia,2018-10-16,4060.0,4060.0,4060.0,4060.0,,56.06,56.06,56.06,,72.0,72.0,72.0,10.47,10.47
philadelphia,2018-10-17,4236.0,4236.0,4236.0,4236.0,,50.03,50.03,50.03,,82.0,82.0,82.0,3.73,3.73
philadelphia,2018-10-18,3989.0,3989.0,3989.0,3989.0,,51.94,51.94,51.94,,38.0,38.0,38.0,8.19,8.19
philadelphia,2018-10-19,3783.0,3783.0,3783.0,3783.0,,61.98,61.98,61.98,,38.0,38.0,38.0,8.9,8.9
philadelphia,2018-10-20,3788.5,3741.0,3836.0,7577.0,67.17514421272202,55.97,55.06,56.88,1.2869343417595192,79.5,69.0,90.0,9.27,9.93
philadelphia,2018-10-21,4005.0,4005.0,4005.0,4005.0,,46.38,46.38,46.38,,69.0,69.0,69.0,12.55,12.55
philadelphia,2018-10-22,4403.0,4209.0,4541.0,22015.0,134.68296106041032,44.836,40.15,50.26,4.3925083949834365,58.8,48.0,68.0,5.45,6.59
philadelphia,2018-10-23,3630.0,3630.0,3630.0,3630.0,,55.0,55.0,55.0,,42.0,42.0,42.0,7.64,7.64
philadelphia,2018-10-26,3296.0,3296.0,3296.0,3296.0,,51.47,51.47,51.47,,49.0,49.0,49.0,6.34,6.34
philadelphia,2018-10-27,4116.0,4116.0,4116.0,4116.0,,48.39,48.39,48.39,,92.0,92.0,92.0,13.05,13.05
philadelphia,2018-10-28,4308.0,4308.0,4308.0,4308.0,,49.06,49.06,49.06,,85.0,85.0,85.0,5.4,5.4
philadelphia,2018-10-29,3717.5,3180.0,4255.0,7435.0,760.1397897755386,50.245,49.08,51.41,1.6475588001646544,83.5,78.0,89.0,6.605,8.47
philadelphia,2018-10-30,4327.5,4325.0,4330.0,8655.0,3.5355339059327378,44.86,44.16,45.56,0.9899494936611706,78.5,77.0,80.0,6.755,7.58
philadelphia,2018-10-31,4243.0,4243.0,4243.0,4243.0,,59.21,59.21,59.21,,62.0,62.0,62.0,6.28,6.28
philadelphia,2018-11-01,3702.5,3142.0,4263.0,7405.0,792.6667017101198,59.785,54.3,65.27,7.756961389616426,73.5,56.00000000000001,91.0,5.385,7.79
philadelphia,2018-11-04,4342.5,4342.5,4342.5,4342.5,,47.35,47.35,47.35,,60.0,60.0,60.0,4.77,4.77
philadelphia,2018-11-05,4204.5,3998.0,4411.0,8409.0,292.03510063004416,50.364999999999995,46.37,54.36,5.649783181680519,82.0,75.0,89.0,7.22,11.1
philadelphia,2018-11-06,4687.0,4687.0,4687.0,4687.0,,52.87,52.87,52.87,,96.0,96.0,96.0,4.73,4.73
philadelphia,2018-11-07,4640.0,4640.0,4640.0,4640.0,,51.14,51.14,51.14,,75.0,75.0,75.0,4.81,4.81
philadelphia,2018-11-09,3925.5,3379.0,4472.0,7851.0,772.8677118368964,49.96,46.21,53.71,5.303300858899107,57.0,50.0,64.0,4.965,6.14
philadelphia,2018-11-10,4292.0,4154.0,4430.0,8584.0,195.16147160748713,45.980000000000004,43.09,48.87,4.087077195258238,66.5,38.0,95.0,11.895000000000001,16.67
philadelphia,2018-11-11,4643.0,4643.0,4643.0,4643.0,,32.98,32.98,32.98,,69.0,69.0,69.0,3.87,3.87
philadelphia,2018-11-12,4522.0,4522.0,4522.0,4522.0,,28.99,28.99,28.99,,84.0,84.0,84.0,1.07,1.07
philadelphia,2018-11-14,4422.0,3606.0,5238.0,8844.0,1153.9982668964456,41.775,37.72,45.83,5.7346359954229005,65.0,59.0,71.0,9.285,10.24
philadelphia,2018-11-17,4174.0,4027.0,4321.0,8348.0,207.88939366884497,39.885,38.12,41.65,2.4960869375885135,75.0,70.0,80.0,8.68,10.66
philadelphia,2018-11-18,4149.333333333333,3757.0,4358.0,12448.0,340.0004901957251,36.37,31.88,41.82,5.039057451547859,79.66666666666667,68.0,89.0,2.7433333333333336,4.2
philadelphia,2018-11-19,4936.0,4936.0,4936.0,4936.0,,40.25,40.25,40.25,,90.0,90.0,90.0,1.46,1.46
philadelphia,2018-11-20,3524.0,3524.0,3524.0,3524.0,,47.5,47.5,47.5,,83.0,83.0,83.0,2.67,2.67
philadelphia,2018-11-21,4991.0,4991.0,4991.0,4991.0,,42.0,42.0,42.0,,56.00000000000001,56.00000000000001,56.00000000000001,9.94,9.94
philadelphia,2018-11-22,4736.0,4736.0,4736.0,4736.0,,22.56,22.56,22.56,,54.0,54.0,54.0,9.35,9.35
philadelphia,2018-11-23,4842.333333333333,4480.0,5037.0,14527.0,314.0801383935848,20.596666666666668,16.06,27.68,6.214517948588878,47.333333333333336,37.0,53.0,6.113333333333333,9.4
philadelphia,2018-11-24,4630.0,4630.0,4630.0,4630.0,,26.38,26.38,26.38,,77.0,77.0,77.0,2.8,2.8
philadelphia,2018-11-26,4612.0,4612.0,4612.0,4612.0,,52.66,52.66,52.66,,81.0,81.0,81.0,9.69,9.69
philadelphia,2018-11-27,5495.0,5495.0,5495.0,5495.0,,40.75,40.75,40.75,,64.0,64.0,64.0,13.49,13.49
philadelphia,2018-11-29,5070.5,4819.0,5322.0,10141.0,355.6747109368334,38.015,35.34,40.69,3.7830212793480253,65.0,59.0,71.0,11.184999999999999,11.7
philadelphia,2018-11-30,4028.0,4028.0,4028.0,4028.0,,42.76,42.76,42.76,,54.0,54.0,54.0,7.57,7.57
philadelphia,2018-12-01,4012.0,4012.0,4012.0,4012.0,,41.68,41.68,41.68,,69.0,69.0,69.0,2.53,2.53
philadelphia,2018-12-02,3903.5,3821.0,3986.0,7807.0,116.67261889578035,49.0,42.51,55.49,9.17824601980139,91.5,90.0,93.0,4.725,6.35
philadelphia,2018-12-03,4449.0,4449.0,4449.0,4449.0,,55.07,55.07,55.07,,96.0,96.0,96.0,4.71,4.71
philadelphia,2018-12-04,5328.0,5328.0,5328.0,5328.0,,40.84,40.84,40.84,,50.0,50.0,50.0,10.76,10.76
philadelphia,2018-12-05,4735.0,4735.0,4735.0,4735.0,,35.03,35.03,35.03,,55.00000000000001,55.00000000000001,55.00000000000001,6.0,6.0
philadelphia,2018-12-08,4789.0,4789.0,4789.0,4789.0,,20.86,20.86,20.86,,79.0,79.0,79.0,1.23,1.23
philadelphia,2018-12-09,4964.0,4964.0,4964.0,4964.0,,26.49,26.49,26.49,,66.0,66.0,66.0,3.05,3.05
philadelphia,2018-12-10,5431.0,5431.0,5431.0,5431.0,,37.63,37.63,37.63,,51.0,51.0,51.0,7.51,7.51
philadelphia,2018-12-11,5172.0,4951.0,5393.0,10344.0,312.54119728445403,34.555,27.95,41.16,9.34088057947429,59.5,47.0,72.0,3.65,4.05
philadelphia,2018-12-12,5144.0,4868.0,5420.0,10288.0,390.32294321497426,36.44,32.61,40.27,5.416437943888954,63.5,54.0,73.0,5.6850000000000005,5.82
philadelphia,2018-12-13,4737.0,4053.0,5182.0,14211.0,601.2495322243502,35.74666666666667,33.3,39.85,3.5754766582000412,68.33333333333333,57.99999999999999,75.0,2.813333333333333,3.57
philadelphia,2018-12-14,4895.0,4895.0,4895.0,4895.0,,35.12,35.12,35.12,,93.0,93.0,93.0,4.85,4.85
philadelphia,2018-12-15,4545.0,4361.0,4729.0,9090.0,260.2152954766495,46.53,45.72,47.34,1.1455129855222101,98.0,97.0,99.0,5.1899999999999995,5.78
philadelphia,2018-12-16,3985.0,3985.0,3985.0,3985.0,,48.28,48.28,48.28,,86.0,86.0,86.0,10.89,10.89
philadelphia,2018-12-17,5413.0,5413.0,5413.0,5413.0,,42.73,42.73,42.73,,82.0,82.0,82.0,7.57,7.57
philadelphia,2018-12-19,4643.0,4643.0,4643.0,4643.0,,41.05,41.05,41.05,,41.0,41.0,41.0,9.99,9.99
philadelphia,2018-12-20,5114.333333333333,4960.0,5287.0,15343.0,164.26908818561483,35.47666666666667,33.34,38.16,2.456060531284462,75.33333333333333,72.0,79.0,2.6366666666666667,3.72
philadelphia,2018-12-21,3821.0,3821.0,3821.0,3821.0,,45.95,45.95,45.95,,96.0,96.0,96.0,7.34,7.34
philadelphia,2018-12-22,4474.0,4466.0,4482.0,8948.0,11.313708498984761,48.85,45.25,52.45,5.091168824543144,78.5,62.0,95.0,10.46,14.42
philadelphia,2018-12-24,4172.0,3720.0,4624.0,8344.0,639.224530192639,44.540000000000006,44.31,44.77,0.32526911934580993,57.49999999999999,56.99999999999999,57.99999999999999,6.785,10.55
philadelphia,2018-12-26,4710.0,4710.0,4710.0,4710.0,,27.28,27.28,27.28,,82.0,82.0,82.0,3.15,3.15
philadelphia,2018-12-27,4569.0,4154.0,4984.0,9138.0,586.8986283848344,42.25,40.25,44.25,2.8284271247461903,60.5,54.0,67.0,5.45,6.19
philadelphia,2018-12-29,4157.5,4035.0,4280.0,8315.0,173.24116139070415,50.635,48.41,52.86,3.1466251762801387,93.0,90.0,96.0,5.915,6.37
philadelphia,2018-12-31,4664.0,4287.0,5041.0,9328.0,533.1585130146568,32.995,30.38,35.61,3.698168465605643,85.5,81.0,90.0,2.035,2.31
philadelphia,2019-01-01,4365.0,4117.0,4613.0,8730.0,350.72496346852756,57.325,55.85,58.8,2.0859650045003097,61.5,54.0,69.0,14.66,15.6
philadelphia,2019-01-03,4823.0,4823.0,4823.0,4823.0,,39.47,39.47,39.47,,77.0,77.0,77.0,4.62,4.62
philadelphia,2019-01-04,4896.333333333333,4862.0,4963.0,14689.0,57.74368652357871,35.88,30.34,40.28,5.06710962975936,74.33333333333333,70.0,81.0,4.296666666666666,6.47
philadelphia,2019-01-05,4534.0,4534.0,4534.0,4534.0,,42.92,42.92,42.92,,96.0,96.0,96.0,7.92,7.92
philadelphia,2019-01-06,3906.0,3906.0,3906.0,3906.0,,44.75,44.75,44.75,,87.0,87.0,87.0,9.55,9.55
philadelphia,2019-01-07,5034.5,4820.0,5249.0,10069.0,303.3488091290289,34.495,34.05,34.94,0.6293250352560277,43.5,28.000000000000004,59.0,4.925,6.88
philadelphia,2019-01-08,5204.0,5204.0,5204.0,5204.0,,37.44,37.44,37.44,,91.0,91.0,91.0,2.23,2.23
philadelphia,2019-01-10,5128.0,5128.0,5128.0,5128.0,,30.57,30.57,30.57,,62.0,62.0,62.0,10.64,10.64
philadelphia,2019-01-12,5317.0,5317.0,5317.0,5317.0,,21.11,21.11,21.11,,56.99999999999999,56.99999999999999,56.99999999999999,1.93,1.93
philadelphia,2019-01-13,5437.0,5390.0,5484.0,10874.0,66.46803743153546,27.325,26.72,27.93,0.8555992052357231,82.5,81.0,84.0,7.449999999999999,8.27
philadelphia,2019-01-14,5119.0,4596.0,5642.0,10238.0,739.6336931211287,28.995,27.51,30.48,2.100107140124045,50.5,47.0,54.0,7.745,8.82
philadelphia,2019-01-16,4898.0,4445.0,5351.0,9796.0,640.638743755012,32.195,29.35,35.04,4.023437584951454,60.0,53.0,67.0,3.5200000000000005,4.57
philadelphia,2019-01-17,5368.0,5263.0,5473.0,10736.0,148.49242404917499,30.855,28.46,33.25,3.387041481883562,66.0,62.0,70.0,5.12,5.55
philadelphia,2019-01-18,4953.5,4453.0,5454.0,9907.0,707.8138879677341,30.595,28.76,32.43,2.5950818869546266,63.5,38.0,89.0,3.285,4.26
philadelphia,2019-01-19,5048.0,5048.0,5048.0,5048.0,,31.58,31.58,31.58,,83.0,83.0,83.0,1.96,1.96
philadelphia,2019-01-20,5564.0,5564.0,5564.0,5564.0,,39.57,39.57,39.57,,80.0,80.0,80.0,15.7,15.7
philadelphia,2019-01-21,6756.0,6756.0,6756.0,6756.0,,8.91,8.91,8.91,,45.0,45.0,45.0,15.59,15.59
philadelphia,2019-01-22,6194.0,6194.0,6194.0,6194.0,,15.42,15.42,15.42,,37.0,37.0,37.0,13.05,13.05
philadelphia,2019-01-23,4939.0,4549.0,5345.0,14817.0,398.24113298352296,31.19333333333333,27.49,36.71,4.870136890615433,49.333333333333336,43.0,53.0,4.793333333333333,7.27
philadelphia,2019-01-24,4062.5,3716.0,4409.0,8125.0,490.0249993622774,43.685,42.66,44.71,1.449568901432423,81.0,79.0,83.0,6.425,8.84
philadelphia,2019-01-27,4651.333333333333,4363.0,4972.0,13954.0,305.7847827040015,28.706666666666667,24.21,32.2,4.088402295926043,76.0,59.0,85.0,2.8466666666666662,4.69
philadelphia,2019-01-28,4222.0,4222.0,4222.0,4222.0,,48.05,48.05,48.05,,43.0,43.0,43.0,9.98,9.98
philadelphia,2019-01-29,5490.0,5490.0,5490.0,5490.0,,24.5,24.5,24.5,,57.99999999999999,57.99999999999999,57.99999999999999,2.68,2.68
philadelphia,2019-01-30,6774.0,6774.0,6774.0,6774.0,,25.05,25.05,25.05,,49.0,49.0,49.0,7.02,7.02
philadelphia,2019-02-01,6048.5,5659.0,6438.0,12097.0,550.8361825443205,14.26,13.78,14.74,0.6788225099390862,51.5,41.0,62.0,3.635,4.93
philadelphia,2019-02-03,4791.0,4642.0,4940.0,9582.0,210.71782079359116,24.365000000000002,22.57,26.16,2.538513344459707,79.0,79.0,79.0,2.29,3.12
philadelphia,2019-02-04,4320.0,4320.0,4320.0,4320.0,,55.21,55.21,55.21,,55.00000000000001,55.00000000000001,55.00000000000001,2.29,2.29
philadelphia,2019-02-05,4304.5,4221.0,4388.0,8609.0,118.08683245815344,51.09,45.31,56.87,8.174154390516488,67.0,60.0,74.0,2.985,3.53
philadelphia,2019-02-06,3668.0,3668.0,3668.0,3668.0,,54.23,54.23,54.23,,74.0,74.0,74.0,3.87,3.87
philadelphia,2019-02-07,4716.5,4627.0,4806.0,9433.0,126.572113832392,42.785,41.06,44.51,2.4395183950935886,87.0,81.0,93.0,4.395,4.74
philadelphia,2019-02-08,4206.0,3816.0,4596.0,8412.0,551.5432893255071,44.085,40.64,47.53,4.871965722375313,85.0,75.0,95.0,3.42,4.36
philadelphia,2019-02-10,4910.8,4675.0,5298.0,24554.0,254.08305728639203,27.97,21.39,34.0,5.470936848474857,47.6,31.0,66.0,5.25,11.12
philadelphia,2019-02-11,5403.0,5403.0,5403.0,5403.0,,31.95,31.95,31.95,,81.0,81.0,81.0,3.2,3.2
philadelphia,2019-02-12,5631.0,5631.0,5631.0,5631.0,,32.39,32.39,32.39,,89.0,89.0,89.0,9.15,9.15
philadelphia,2019-02-14,4639.0,4578.0,4700.0,9278.0,86.2670273047588,32.845,30.59,35.1,3.1890515831513295,68.0,63.0,73.0,7.355,7.48
philadelphia,2019-02-15,4522.333333333333,4310.0,4685.0,13567.0,192.37030262837698,40.39,38.89,42.04,1.5803480629279119,67.66666666666667,62.0,72.0,6.420000000000001,8.13
philadelphia,2019-02-16,4199.333333333333,3687.0,4575.0,12598.0,459.50444321391865,46.23333333333333,39.6,55.24,8.085600369380948,49.666666666666664,43.0,61.0,7.7366666666666655,8.79
philadelphia,2019-02-17,4305.0,4305.0,4305.0,4305.0,,36.03,36.03,36.03,,52.0,52.0,52.0,7.38,7.38
philadelphia,2019-02-19,5271.0,5271.0,5271.0,5271.0,,34.17,34.17,34.17,,57.99999999999999,57.99999999999999,57.99999999999999,9.99,9.99
philadelphia,2019-02-20,4856.0,4354.0,5358.0,9712.0,709.9352083112938,34.605000000000004,31.26,37.95,4.730544366138005,36.5,28.999999999999996,44.0,6.029999999999999,7.71
philadelphia,2019-02-21,5173.0,5173.0,5173.0,5173.0,,33.39,33.39,33.39,,89.0,89.0,89.0,5.23,5.23
philadelphia,2019-02-22,4035.0,4035.0,4035.0,4035.0,,46.04,46.04,46.04,,62.0,62.0,62.0,4.77,4.77
philadelphia,2019-02-23,4307.0,4307.0,4307.0,4307.0,,40.56,40.56,40.56,,56.99999999999999,56.99999999999999,56.99999999999999,3.32,3.32
philadelphia,2019-02-25,4785.0,4785.0,4785.0,4785.0,,38.03,38.03,38.03,,44.0,44.0,44.0,17.24,17.24
philadelphia,2019-02-26,4970.5,4937.0,5004.0,9941.0,47.37615433949868,30.845,30.54,31.15,0.43133513652379357,43.5,42.0,45.0,7.135,7.76
philadelphia,2019-02-27,4622.0,4202.0,5042.0,9244.0,593.9696961966999,32.28,25.04,39.52,10.238906191581211,43.5,40.0,47.0,8.71,11.38
philadelphia,2019-02-28,4072.0,4072.0,4072.0,4072.0,,35.83,35.83,35.83,,55.00000000000001,55.00000000000001,55.00000000000001,7.23,7.23
philadelphia,2019-03-01,5156.0,5156.0,5156.0,5156.0,,27.34,27.34,27.34,,88.0,88.0,88.0,5.55,5.55
philadelphia,2019-03-02,4579.0,4533.0,4625.0,9158.0,65.05382386916237,32.275,31.86,32.69,0.5868986283848332,91.0,91.0,91.0,8.685,9.24
philadelphia,2019-03-03,4722.5,4455.0,4990.0,9445.0,378.3021279348029,37.015,34.42,39.61,3.66988419435818,73.5,62.0,85.0,4.02,4.41
philadelphia,2019-03-04,5466.0,5466.0,5466.0,5466.0,,34.09,34.09,34.09,,80.0,80.0,80.0,10.78,10.78
philadelphia,2019-03-06,5522.0,5355.0,5689.0,11044.0,236.17366491630688,23.67,23.57,23.77,0.14142135623730775,47.5,46.0,49.0,12.120000000000001,12.24
philadelphia,2019-03-08,5184.0,5184.0,5184.0,5184.0,,25.94,25.94,25.94,,75.0,75.0,75.0,2.2,2.2
philadelphia,2019-03-10,4637.0,4637.0,4637.0,4637.0,,44.42,44.42,44.42,,89.0,89.0,89.0,4.44,4.44
philadelphia,2019-03-14,4268.0,4268.0,4268.0,4268.0,,38.16,38.16,38.16,,75.0,75.0,75.0,2.95,2.95
philadelphia,2019-03-15,3229.0,3229.0,3229.0,3229.0,,66.74,66.74,66.74,,54.0,54.0,54.0,10.87,10.87
philadelphia,2019-03-16,3886.5,3494.0,4279.0,7773.0,555.0788232314399,59.760000000000005,47.68,71.84,17.083699833466987,49.5,34.0,65.0,13.835,15.7
philadelphia,2019-03-17,4043.0,3888.0,4198.0,8086.0,219.20310216782974,42.655,41.37,43.94,1.8172644276494248,36.0,28.999999999999996,43.0,8.905000000000001,10.47
philadelphia,2019-03-18,4374.0,3760.0,4800.0,13122.0,544.8926499779567,37.766666666666666,32.62,45.57,6.871610679697547,42.333333333333336,26.0,56.00000000000001,4.553333333333334,7.88
philadelphia,2019-03-19,5036.0,5036.0,5036.0,5036.0,,37.16,37.16,37.16,,60.0,60.0,60.0,2.6,2.6
philadelphia,2019-03-21,4717.5,4640.0,4795.0,9435.0,109.60155108391487,45.565,44.93,46.2,0.89802561210692,77.0,65.0,89.0,6.16,8.26
philadelphia,2019-03-23,4364.0,4364.0,4364.0,4364.0,,40.25,40.25,40.25,,61.0,61.0,61.0,15.66,15.66
philadelphia,2019-03-24,4064.0,4064.0,4064.0,4064.0,,40.86,40.86,40.86,,35.0,35.0,35.0,5.48,5.48
philadelphia,2019-03-25,4122.5,3586.0,4659.0,8245.0,758.7255762131655,57.665,53.55,61.78,5.819488809165289,33.5,20.0,47.0,7.85,9.84
philadelphia,2019-03-26,4735.0,4735.0,4735.0,4735.0,,43.13,43.13,43.13,,23.0,23.0,23.0,9.61,9.61
philadelphia,2019-03-28,4713.0,4713.0,4713.0,4713.0,,38.73,38.73,38.73,,62.0,62.0,62.0,5.61,5.61
philadelphia,2019-03-29,3320.0,3320.0,3320.0,3320.0,,57.64,57.64,57.64,,36.0,36.0,36.0,8.99,8.99
philadelphia,2019-03-31,3859.0,3859.0,3859.0,3859.0,,59.0,59.0,59.0,,71.0,71.0,71.0,9.65,9.65
philadelphia,2019-04-02,4663.0,4663.0,4663.0,4663.0,,48.31,48.31,48.31,,34.0,34.0,34.0,7.9,7.9
philadelphia,2019-04-03,4210.0,4159.0,4261.0,8420.0,72.12489168102785,39.485,38.39,40.58,1.5485638507985375,78.5,74.0,83.0,5.48,5.72
philadelphia,2019-04-04,3296.0,3296.0,3296.0,3296.0,,64.67,64.67,64.67,,20.0,20.0,20.0,13.75,13.75
philadelphia,2019-04-05,4540.0,4540.0,4540.0,4540.0,,42.24,42.24,42.24,,41.0,41.0,41.0,9.03,9.03
philadelphia,2019-04-06,3780.0,3780.0,3780.0,3780.0,,58.01,58.01,58.01,,59.0,59.0,59.0,3.39,3.39
philadelphia,2019-04-08,4083.5,3729.0,4438.0,8167.0,501.3387078612622,57.315,54.08,60.55,4.574980874276962,77.0,60.0,94.0,6.29,7.35
philadelphia,2019-04-10,3317.0,3317.0,3317.0,3317.0,,62.67,62.67,62.67,,63.0,63.0,63.0,5.22,5.22
philadelphia,2019-04-11,4236.5,4172.0,4301.0,8473.0,91.21677477306463,44.97,43.31,46.63,2.3475945135393403,55.5,53.0,57.99999999999999,6.385,6.64
philadelphia,2019-04-13,3601.0,3274.0,3928.0,7202.0,462.44783489600206,67.11,61.73,72.49,7.608468965567248,74.5,56.99999999999999,92.0,10.82,12.11
philadelphia,2019-04-14,3717.0,3717.0,3717.0,3717.0,,61.33,61.33,61.33,,93.0,93.0,93.0,2.46,2.46
philadelphia,2019-04-15,3873.5,3702.0,4045.0,7747.0,242.5376259469858,64.41499999999999,60.44,68.39,5.62149891043305,92.5,92.0,93.0,9.030000000000001,11.38
philadelphia,2019-04-17,3071.0,3071.0,3071.0,3071.0,,63.85,63.85,63.85,,32.0,32.0,32.0,7.31,7.31
philadelphia,2019-04-19,3952.0,3578.0,4310.0,11856.0,366.26220116195447,72.16333333333334,66.52,79.26,6.493152803787495,65.33333333333333,46.0,76.0,11.396666666666667,13.32
philadelphia,2019-04-20,3948.5,3853.0,4044.0,7897.0,135.0573952066306,65.05000000000001,64.67,65.43,0.5374011537017748,96.5,95.0,98.0,9.540000000000001,11.8
philadelphia,2019-04-21,3456.5,3343.0,3570.0,6913.0,160.51323932934628,56.665,55.93,57.4,1.039446968344224,84.5,83.0,86.0,2.995,4.34
philadelphia,2019-04-24,4358.0,4358.0,4358.0,4358.0,,66.05,66.05,66.05,,41.0,41.0,41.0,10.87,10.87
philadelphia,2019-04-26,4253.0,4253.0,4253.0,4253.0,,53.88,53.88,53.88,,92.0,92.0,92.0,6.49,6.49
