city,year,week,demand_mean,demand_min,demand_max,demand_sum,demand_std,temperature_mean,temperature_min,temperature_max,temperature_std,humidity_mean,windSpeed_mean
san diego,2019,2,1878.4285714285713,1741.0,2083.0,13149.0,144.5047371113454,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,3,2033.5,1435.0,2863.0,12201.0,603.9909767537923,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,4,1919.3333333333333,1400.0,2441.0,11516.0,367.25831054813,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,5,1965.375,1642.0,2587.0,15723.0,294.9556564735015,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,6,2287.6666666666665,1929.0,2928.0,13726.0,385.384310353531,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,7,1858.5625,1317.0,2298.0,14868.5,359.4451515381529,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,8,2064.375,1274.0,2668.0,16515.0,399.65661600214463,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,9,2034.142857142857,1535.0,2628.0,14239.0,485.2557499475332,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,10,1881.4,1601.0,2202.0,18814.0,192.10989331919149,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,11,1895.4444444444443,1529.0,2448.0,17059.0,301.57549266771963,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,12,1692.5,1125.0,2415.0,13540.0,453.6298050172629,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,13,1581.0,1180.0,2162.0,11067.0,352.079063090475,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,14,1792.9,1324.0,2493.0,17929.0,392.41204251540387,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,15,1855.125,1319.0,2336.0,14841.0,384.7899009292511,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,16,1960.3333333333333,1639.0,2341.0,11762.0,273.08142863744257,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,17,1541.5,1167.0,1732.0,6166.0,260.2108119711144,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,18,1933.7857142857142,1541.0,2507.0,27073.0,265.78944198844215,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,19,1883.3846153846155,1333.0,2492.0,24484.0,308.8261480891632,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,20,1903.7692307692307,1529.0,2452.0,24749.0,230.5146972343101,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,21,1785.8,1608.0,1981.0,8929.0,151.60375984783494,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,22,1585.1666666666667,1467.0,1811.0,9511.0,133.842320163193,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,23,1894.75,1707.0,2227.0,15158.0,189.19660975518866,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,24,2064.4,1595.0,2650.0,10322.0,382.48307152081907,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,25,2010.375,1788.0,2484.0,16083.0,216.88307416011708,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,26,2113.285714285714,1823.0,2511.0,14793.0,278.8785364549199,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,27,1818.75,1381.0,2449.0,14550.0,332.38907924298593,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,28,2353.7,1967.0,2771.0,23537.0,284.26359050868416,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,29,2168.0,1788.0,2985.0,17344.0,391.6353989545451,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,30,2403.0,1986.0,2838.0,12015.0,347.2513498893848,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,31,2507.3333333333335,1944.0,3075.0,22566.0,417.75381506336953,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,32,2225.285714285714,1672.0,3107.0,15577.0,527.3953969858901,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,33,2004.357142857143,1507.0,2615.0,14030.5,416.01589655982644,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,34,2373.6666666666665,1934.0,2902.0,14242.0,424.2870097783653,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,35,2460.5,1991.0,3140.0,9842.0,525.2634259746882,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,36,3596.6666666666665,3283.0,3991.0,10790.0,360.8272901726438,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,37,2853.5,1971.0,3500.0,22828.0,678.1919239524206,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,38,2489.714285714286,1896.0,3296.0,17428.0,584.2487239426129,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,39,2162.8,1409.0,3023.0,10814.0,578.6498941501675,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,40,1795.857142857143,1476.0,2785.0,12571.0,449.3645248464504,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,41,2080.0,1457.0,2904.0,18720.0,424.497055349033,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,42,2211.1111111111113,1744.0,2911.0,19900.0,388.6574470032848,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,43,2284.2,1744.0,3174.0,11421.0,543.2349399661256,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,44,2113.4285714285716,1773.0,2566.0,14794.0,280.60937091911075,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,45,2175.25,1780.0,2471.0,8701.0,293.83030817123,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,46,2315.3333333333335,1910.0,2678.0,20838.0,316.30325638538716,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,47,2209.714285714286,1792.0,2845.0,15468.0,400.2756193281966,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,48,2150.125,1828.0,2602.0,17201.0,322.76680547151335,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,49,2126.4,1831.0,2799.0,21264.0,308.72756778608397,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,50,2033.090909090909,1553.0,2655.0,22364.0,306.1403124534417,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2019,51,2381.5,1980.0,2577.0,14289.0,242.05681151333047,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2019,52,2095.1428571428573,1599.0,2647.0,14666.0,445.0001605136148,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,1,1940.1666666666667,1573.0,2709.0,11641.0,392.82994624476714,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2020,2,2272.4,1636.0,2722.0,11362.0,479.77317557362466,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,3,2031.3333333333333,1522.0,2487.0,12188.0,410.9489830461522,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2020,4,2035.6,1699.0,2525.0,20356.0,303.322783699331,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,5,1995.375,1539.0,2692.0,15963.0,401.1230440009292,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,6,1771.8,1578.0,2007.0,8859.0,165.58592935391584,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,7,2046.625,1459.0,2632.0,16373.0,452.52527553717925,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,8,2042.9166666666667,1473.0,2519.0,24515.0,431.1313780641756,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2020,9,2320.0,1847.0,2787.0,9280.0,395.8779273126166,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,10,1700.25,1336.0,2153.0,6801.0,346.97682439417576,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,11,1910.142857142857,1454.0,2473.0,13371.0,371.6321786262274,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,12,1717.5555555555557,1051.0,2471.0,15458.0,448.1978109917291,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,13,1788.6666666666667,1639.0,2243.0,10732.0,232.02298736691296,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2020,14,1574.1538461538462,972.0,2020.0,20464.0,277.4343304140778,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,15,1822.0,1457.0,2181.0,9110.0,300.3065100859454,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,16,1561.3076923076924,1027.0,2286.0,20297.0,423.1929001876458,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,17,1600.3333333333333,1122.0,2278.0,9602.0,446.3741330617923,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san diego,2020,18,1466.857142857143,889.0,1930.0,10268.0,351.85718152465813,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,19,1934.3636363636363,1362.0,2718.0,21278.0,503.6578744995997,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,20,1685.3636363636363,1117.0,2334.0,18539.0,365.906893274033,65.71,65.71,65.71,0.0,71.0,5.6
san diego,2020,21,1511.0,1044.0,2220.0,4533.0,624.233129527743,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,1,10088.0,10088.0,10088.0,10088.0,,65.71,65.71,65.71,,71.0,5.6
san jose,2018,26,15235.0,15235.0,15235.0,15235.0,,65.71,65.71,65.71,,71.0,5.6
san jose,2018,27,12486.142857142857,10244.0,14993.0,87403.0,1455.9588396850863,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,28,15252.75,11103.0,18194.0,122022.0,2680.5261610362995,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,29,15429.6875,11577.0,17821.0,246875.0,1919.3157016238888,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,30,13390.0,12778.0,13934.0,53560.0,490.18431907463815,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,31,14103.142857142857,11126.0,16935.0,98722.0,2251.475473889024,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,32,13547.636363636364,11218.0,18858.0,149024.0,2685.569037382106,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,33,13323.166666666666,11039.0,14744.0,79939.0,1227.4264811656406,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,34,12221.25,10538.0,15062.0,48885.0,2150.805953590421,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,35,12408.125,10675.0,14552.0,99265.0,1330.6968569137,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,36,13825.0,12051.0,14888.0,41475.0,1546.3773795551976,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,37,11247.285714285714,9788.0,12839.0,78731.0,1353.1588616130423,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,38,11705.75,9917.0,14585.0,46823.0,2091.454258803349,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,39,11746.833333333334,9923.0,14884.0,70481.0,1776.3521516486157,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,40,10753.25,9426.0,12180.0,43013.0,1445.0073529224685,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,41,10842.0,10570.0,11375.0,32526.0,461.6243061191644,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,42,10622.0,9420.0,12680.0,42488.0,1490.7530535493354,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,43,10629.5,9188.0,12981.0,85036.0,1217.236213723532,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,44,11209.0,9199.0,12946.0,100881.0,1031.3728714679285,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,45,10117.125,9204.0,11450.0,80937.0,938.3091841179005,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,46,11327.285714285714,9848.0,11994.0,79291.0,721.3789374722355,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,47,10714.5,9032.0,12659.0,64287.0,1440.7719805715267,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2018,48,11588.5,10276.0,12756.0,46354.0,1201.640129156812,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,49,11874.2,10540.0,13448.0,118742.0,1024.9550450846343,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,50,10600.375,9876.0,12147.0,84803.0,866.0031239633526,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,51,10496.888888888889,9281.0,11687.0,94472.0,892.9100520831372,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2018,52,9657.0,8902.0,11352.0,57942.0,986.2786624478905,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,1,10687.125,9003.0,12875.0,85497.0,1393.8521583316196,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,2,9325.4,7282.0,10842.0,46627.0,1323.962159580099,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,3,10209.42857142857,8778.0,11306.0,71466.0,934.1750116444738,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,4,8782.222222222223,7069.0,11253.0,79040.0,1299.4596740354987,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,5,10648.1,9246.0,11499.0,106481.0,752.1531241856424,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,6,8275.4,4758.0,11093.0,41377.0,3191.5448140359867,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,7,9198.333333333334,8478.0,10608.0,55190.0,786.0144188668972,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,8,10273.0,8065.0,11438.0,51365.0,1495.7810668677419,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,9,7697.0,7017.0,9638.0,61576.0,1062.2780104231526,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,10,7566.714285714285,7017.0,10865.0,52967.0,1454.4072921395066,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,11,7017.0,7017.0,7017.0,35085.0,0.0,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,12,7417.875,6188.0,8474.0,59343.0,730.9460479406124,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,13,9135.833333333334,7250.0,9513.0,54815.0,923.8658813197221,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,14,9630.857142857143,7682.0,11115.0,67416.0,1328.2634563684305,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,15,9302.42857142857,6468.0,11573.0,65117.0,1632.874750977843,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,16,9501.777777777777,8642.0,10516.0,85516.0,726.6098983942101,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,17,10382.444444444445,9119.0,11761.0,93442.0,794.4235506187977,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,18,10042.888888888889,8846.0,11842.0,90386.0,1140.761417260906,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,19,10454.0,9321.0,11836.0,73178.0,900.617565895758,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,20,10357.583333333334,8703.0,11540.0,124291.0,822.2458666065249,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,21,9555.166666666666,8379.0,10682.0,57331.0,945.1974220588347,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,22,9900.2,8529.0,12419.0,99002.0,1181.5331659425483,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,23,12488.625,10972.0,17046.0,99909.0,1919.0265342839102,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,24,14127.666666666666,9513.0,19131.0,127149.0,2926.130508025915,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,25,13613.153846153846,9986.0,17198.0,176971.0,2383.9154013986404,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,26,10806.125,9585.0,12536.0,86449.0,1144.5780804046776,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,27,12715.75,10132.0,14652.0,101726.0,1825.7358399130082,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,28,13217.4,10015.0,16721.0,132174.0,1763.1870890836037,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,29,12718.222222222223,10933.0,15305.0,114464.0,1702.764206942478,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,30,15105.222222222223,10962.0,17829.0,135947.0,2502.4401480244123,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,31,13920.0,11821.0,16289.0,139200.0,1610.7052285670813,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,32,13296.4,10682.0,17492.0,66482.0,2675.6012969050525,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,33,14548.142857142857,10364.0,18765.0,101837.0,2756.086563019591,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,34,12982.42857142857,11177.0,16430.0,90877.0,1832.2667070364744,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,35,12881.4,11721.0,14825.0,64407.0,1274.8099073979618,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,36,13414.285714285714,10202.0,16477.0,93900.0,2459.864136782471,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,37,13295.0,11008.0,16566.0,93065.0,2070.1637616381945,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,38,11868.625,9956.0,13690.0,94949.0,1503.2382129922055,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,39,14085.285714285714,11012.0,18312.0,98597.0,2632.165313595489,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,40,10103.0,9300.0,11384.0,30309.0,1121.216749785696,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,41,9831.666666666666,8777.0,11972.0,58990.0,1324.9808552076017,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,42,10060.714285714286,8671.0,11060.0,70425.0,836.445000041986,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,43,9843.888888888889,7303.0,13036.0,88595.0,2023.4504839780766,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,44,10452.285714285714,7455.0,12008.0,73166.0,1486.2339109626178,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,45,11759.0,10924.0,12893.0,35277.0,1017.9837916194933,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,46,10816.4,9658.0,11228.0,54082.0,658.2061227305622,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,47,10395.666666666666,9086.0,11748.0,62374.0,1010.1658609687157,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,48,11191.2,9509.0,13099.0,55956.0,1343.3086763659348,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,49,10398.0,9089.0,11577.0,83184.0,850.7250689013125,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,50,11200.555555555555,9249.0,12840.0,100805.0,1244.2444606176784,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2019,51,12005.333333333334,10865.0,12763.0,36016.0,1005.1996484944341,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2019,52,10439.75,9208.0,12165.0,125277.0,900.699538742476,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2020,1,10176.6,8912.0,12163.0,50883.0,1243.399292262948,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,2,10437.2,9241.0,12096.0,52186.0,1137.3008397077706,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,3,10701.125,9065.0,11920.0,85609.0,794.3503073042054,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,4,10496.0,8706.0,12396.0,94464.0,1411.6940178381435,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,5,10700.0,9209.0,12338.0,85600.0,1246.97496824458,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,6,10528.0,9373.0,12039.0,52640.0,1084.4717608126086,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,7,10818.76923076923,9464.0,12417.0,140644.0,1075.3012875349675,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,8,10433.90909090909,8515.0,12788.0,114773.0,1264.9200334049146,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,9,11898.5,11073.0,12609.0,47594.0,691.9718202354775,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,10,10243.0,9386.0,11721.0,61458.0,838.1911476507015,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2020,11,10340.875,9093.0,11615.0,82727.0,949.2692584298725,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,12,10976.5,10454.0,11587.0,43906.0,551.0453701828916,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,13,9845.0,9059.0,10968.0,108295.0,692.0673377641803,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,14,9871.333333333334,8927.0,11092.0,59228.0,836.4450171210699,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2020,15,9641.833333333334,8886.0,11155.0,57851.0,896.5789238358589,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2020,16,9359.714285714286,8445.0,10810.0,65518.0,783.3912845838311,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,17,9698.375,9077.0,11499.0,77587.0,782.4446922489612,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,18,10353.666666666666,9211.0,12280.0,62122.0,1108.1533588211814,65.71,65.71,65.71,0.0,71.0,5.599999999999999
san jose,2020,19,11535.42857142857,9119.0,14849.0,80748.0,2324.810376291857,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,20,10477.777777777777,9566.0,12007.0,94300.0,939.6782398483241,65.71,65.71,65.71,0.0,71.0,5.6
san jose,2020,21,9290.0,9290.0,9290.0,9290.0,,65.71,65.71,65.71,,71.0,5.6
seattle,2018,26,985.0,985.0,985.0,985.0,,58.31,58.31,58.31,,91.0,4.22
seattle,2018,27,971.5,749.0,1179.0,7772.0,133.89228079744873,63.019999999999996,52.93,71.92,6.319685796891217,71.5,4.4275
seattle,2018,28,1129.4285714285713,937.0,1227.0,7906.0,99.737751366366,66.07000000000001,59.38,79.5,6.566757190577401,66.57142857142857,3.0942857142857143
seattle,2018,29,1032.3333333333333,832.0,1193.0,6194.0,139.47425090914334,61.01499999999999,56.82,66.27,3.580479018232056,76.5,4.408333333333333
seattle,2018,30,1087.2222222222222,833.0,1246.0,9785.0,142.222341579811,73.40333333333334,59.7,82.7,7.963038050894898,55.77777777777778,4.811111111111111
seattle,2018,31,1019.5,871.0,1135.0,10195.0,87.75122664543088,67.192,59.18,86.35,10.648374732532869,72.2,5.984
seattle,2018,32,1092.4,937.0,1262.0,10924.0,119.66545960394018,69.283,62.27,81.97,7.025934576030907,65.2,4.0600000000000005
seattle,2018,33,1067.0,780.0,1194.0,6402.0,155.2340168906287,64.36166666666666,57.67,75.8,6.66695257720247,76.5,4.825
seattle,2018,34,956.2,733.0,1264.0,9562.0,167.42480899396799,63.001999999999995,54.64,68.78,4.837262311128752,71.6,5.677999999999999
seattle,2018,35,956.3,705.0,1164.0,9563.0,156.513435702995,62.83,58.39,69.02,4.099447117193567,64.9,4.292
seattle,2018,36,932.0,756.0,1105.0,4660.0,165.67739737212196,64.786,57.96,72.53,5.314360732957447,64.8,5.032
seattle,2018,37,929.3333333333334,749.0,1026.0,2788.0,156.30845573203433,60.39000000000001,56.71,64.36,3.8332362306541983,76.66666666666667,6.793333333333333
seattle,2018,38,884.5555555555555,708.0,1086.0,7961.0,159.26087962138652,61.145555555555546,52.17,69.41,5.791936444556152,70.33333333333333,6.8933333333333335
seattle,2018,39,1061.75,904.0,1137.0,4247.0,106.63450035831117,56.230000000000004,48.83,61.68,5.590915250058201,79.5,4.7975
seattle,2018,40,1041.2857142857142,947.0,1146.0,7289.0,63.7513772026777,51.15428571428571,47.78,60.07,4.114579189268558,83.57142857142857,5.501428571428571
seattle,2018,41,976.625,770.0,1140.0,7813.0,135.50955422299302,52.245,49.08,54.76,2.033315378531189,88.625,3.48875
seattle,2018,42,1029.2222222222222,770.0,1151.0,9263.0,125.47886054807975,51.72333333333333,45.7,64.33,5.792389403346429,78.77777777777777,2.84
seattle,2018,43,1053.5,768.0,1240.0,8428.0,179.18785035343694,53.769999999999996,43.93,61.11,4.801597948302509,84.5,5.949999999999999
seattle,2018,44,1099.8,955.0,1245.0,5499.0,123.58478870799593,52.352,45.42,55.8,4.198341339148114,89.2,3.8259999999999996
seattle,2018,45,1137.75,852.0,1271.0,9102.0,153.16074655640162,49.75375,40.28,55.01,4.9547579946667755,86.5,5.115
seattle,2018,46,1031.8,882.0,1213.0,5159.0,161.80605674695863,53.45399999999999,50.0,56.13,2.327429913015642,70.4,4.9
seattle,2018,47,1177.6666666666667,1025.0,1307.0,7066.0,103.27374626044447,43.945,39.42,47.79,3.3839961583902527,84.83333333333333,5.526666666666666
seattle,2018,48,1144.1666666666667,925.0,1273.0,6865.0,134.3583516818611,46.38999999999999,41.76,50.63,3.0984447711714993,92.0,4.555000000000001
seattle,2018,49,1232.0,1083.0,1371.0,8624.0,116.41592101884801,40.651428571428575,34.72,44.45,3.377599880444836,65.42857142857143,4.9071428571428575
seattle,2018,50,1326.4285714285713,1169.0,1457.0,9285.0,95.10670698896955,44.62714285714286,39.59,48.87,3.6170831447715512,86.28571428571429,6.67
seattle,2018,51,1211.4545454545455,976.0,1458.0,13326.0,185.29455665850716,45.45181818181818,36.54,54.24,5.092645320816713,83.0,7.0590909090909095
seattle,2018,52,1139.0,928.0,1351.0,6834.0,154.66738505580287,42.79,39.57,48.64,3.3861246285392403,88.33333333333333,3.6033333333333335
seattle,2019,1,1263.2,1073.0,1385.0,18948.0,98.12688578715675,43.56733333333333,33.45,48.68,3.8754971416888044,85.46666666666667,8.276
seattle,2019,2,1222.2,1011.0,1396.0,6111.0,183.4235535584239,46.868,42.88,51.13,3.4628124407770025,82.2,4.566
seattle,2019,3,1177.0,1049.0,1343.0,5885.0,120.94006780219695,45.372,40.39,49.0,3.3227277950503264,74.8,4.51
seattle,2019,4,1294.4,1031.0,1495.0,6472.0,170.43708516634518,43.474000000000004,40.48,48.51,3.6023645012685743,88.0,5.832
seattle,2019,5,1276.0,983.0,1397.0,7656.0,153.50309443135012,44.095,36.01,50.23,5.455722683568147,79.16666666666667,5.653333333333333
seattle,2019,6,1558.0,1523.0,1585.0,4674.0,31.76476034853718,25.486666666666668,22.91,29.02,3.165348848599997,82.33333333333333,4.536666666666666
seattle,2019,7,1390.0,1134.0,1701.0,8340.0,267.30357274080717,35.56666666666667,29.24,42.36,4.889276701790019,86.66666666666667,4.733333333333333
seattle,2019,8,1362.0,1203.0,1522.0,4086.0,159.50235107985085,38.07333333333333,37.0,39.13,1.0650978045857264,85.0,5.0633333333333335
seattle,2019,9,1345.75,1128.0,1607.0,5383.0,243.4904173336875,38.965,33.73,43.04,4.742183041595926,50.0,5.710000000000001
seattle,2019,10,1239.5714285714287,1078.0,1378.0,8677.0,116.93140032066829,36.17285714285714,29.18,47.68,7.0952606583214255,65.28571428571429,3.7685714285714282
seattle,2019,11,1210.5714285714287,1038.0,1465.0,8474.0,160.0102675276987,44.69142857142857,37.39,51.04,5.664437096397808,73.28571428571429,5.225714285714285
seattle,2019,12,979.5714285714286,786.0,1177.0,6857.0,144.0380240802837,57.62571428571429,42.68,76.21,12.218930473030847,55.0,5.1971428571428575
seattle,2019,13,847.3333333333334,827.0,873.0,2542.0,23.459184413217216,60.19,59.14,60.74,0.9096702699330128,51.666666666666664,4.556666666666667
seattle,2019,14,981.1428571428571,726.0,1132.0,6868.0,164.76996952461593,52.83714285714286,43.68,67.9,7.620167789678727,69.28571428571429,6.5
